Order_ID,Customer,Country,Region,Sales_Person,Product,Category,Amount,Currency,Order_Date,Payment_Method,Order_Status
14087,Client_492,USA,North America,Michael Chen,MacBook Pro M3,Electronics,2499,USD,03/21/2023,PayPal,Pending
14088,Client_707,Australia,APAC,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,10/11/2023,Crypto,Completed
14089,Client_359,Nigeria,Africa,Michael Chen,Sony WH-1000XM5,Accessories,USD 399,JPY,04/08/2023,PayPal,In Review
14090,Client_65,Australia,APAC,David Okoro,iPhone 15 Pro,Electronics,999,GBP,2024.03.13,Credit Card,Completed
14091,Client_360,Canada,North America,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,2024.01.15,Wire Transfer,Completed
14092,Client_620,Australia,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,GBP,2023.10.18,Credit Card,Cancelled
14093,Client_272,Canada,North America,Elena Rodriguez,MacBook Pro M3,Electronics,2499,USD,"May 31, 2023",Credit Card,In Review
14094,Client_984,Germany,EMEA,Michael Chen,Rack Cabinet,Infrastructure,USD 1200,EUR,2024.01.14,Wire Transfer,Cancelled
14095,Client_548,Nigeria,Africa,Yuki Tanaka,Electric Standing Desk,Furniture,850,USD,2023.12.05,Crypto,Pending
14096,Client_68,Nigeria,Africa,Yuki Tanaka,Enterprise Server,Infrastructure,15200,NGN,09/07/2023,PayPal,Completed
14097,Client_91,Australia,APAC,Yuki Tanaka,Conference Table,Furniture,2100,JPY,02/01/2023,Credit Card,Cancelled
14098,Client_719,USA,North America,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,15/04/2024,Credit Card,Completed
14099,Client_825,Australia,APAC,Yuki Tanaka,Conference Table,Furniture,,JPY,28/03/2024,Credit Card,Completed
14100,Client_577,Germany,EMEA,Michael Chen,Enterprise Server,Infrastructure,15200,USD,28/04/2024,Credit Card,Completed
14101,Client_42,Australia,APAC,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,EUR,22/09/2023,PayPal,Pending
14102,Client_403,Germany,EMEA,Yuki Tanaka,iPhone 15 Pro,Electronics,999,USD,01/31/2024,Wire Transfer,Completed
14103,Client_457,Japan,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,05/31/2023,Crypto,In Review
14104,Client_232,Nigeria,Africa,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,04/02/2024,PayPal,Pending
14105,Client_821,Germany,EMEA,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,GBP,N/A,Crypto,Cancelled
14106,Client_180,Canada,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,,USD,"Apr 28, 2024",Crypto,Cancelled
14107,Client_964,Nigeria,Africa,David Okoro,Thunderbolt Dock,Accessories,299,USD,2023.07.23,Credit Card,Pending
14108,Client_415,Germany,EMEA,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,15/01/2023,Wire Transfer,In Review
14109,Client_509,Australia,APAC,David Okoro,Thunderbolt Dock,Accessories,USD 299,USD,2023.03.26,Credit Card,In Review
14110,Client_610,Canada,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,01/19/2023,Credit Card,Pending
14111,Client_137,USA,North America,David Okoro,iPhone 15 Pro,Electronics,999,USD,"Jan 19, 2023",Credit Card,In Review
14112,Client_583,USA,North America,David Okoro,Herman Miller Chair,Furniture,1450,USD,"Jul 30, 2023",Wire Transfer,In Review
14113,Client_285,Nigeria,Africa,Michael Chen,Samsung S23 Ultra,Electronics,1199,JPY,N/A,Crypto,Completed
14114,Client_586,Nigeria,Africa,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,11/26/2023,Crypto,Cancelled
14115,Client_638,Canada,North America,Sarah Jenkins,Conference Table,Furniture,USD 2100,EUR,N/A,Wire Transfer,Completed
14116,Client_143,Germany,EMEA,David Okoro,Network Switch,Infrastructure,USD 4500,JPY,2024.04.10,Wire Transfer,Pending
14117,Client_808,Canada,North America,Sarah Jenkins,MacBook Pro M3,Electronics,2499 approx,EUR,2023.08.14,Crypto,Cancelled
14118,Client_709,USA,North America,Yuki Tanaka,iPhone 15 Pro,Electronics,999 approx,USD,24/04/2024,Wire Transfer,In Review
14119,Client_644,Canada,North America,Sarah Jenkins,iPhone 15 Pro,Electronics,,USD,2023.11.22,Crypto,Completed
14120,Client_573,UK,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499,USD,2024.05.09,Credit Card,In Review
14121,Client_161,Nigeria,Africa,David Okoro,Herman Miller Chair,Furniture,1450,USD,"Aug 18, 2023",Credit Card,Cancelled
14122,Client_209,Australia,APAC,Sarah Jenkins,Electric Standing Desk,Furniture,850,USD,29/04/2023,Crypto,Completed
14123,Client_975,Canada,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,GBP,"Dec 16, 2023",Crypto,Cancelled
14124,Client_205,Nigeria,Africa,David Okoro,Thunderbolt Dock,Accessories,299,EUR,03/05/2024,Credit Card,Completed
14125,Client_898,Canada,North America,Sarah Jenkins,Logitech MX Master,Accessories,99 approx,USD,2023.01.25,PayPal,In Review
14126,Client_945,USA,North America,Michael Chen,MacBook Pro M3,Electronics,,USD,2023-14-32,Wire Transfer,Pending
14127,Client_984,Nigeria,Africa,Elena Rodriguez,iPhone 15 Pro,Electronics,999,GBP,03/08/2023,PayPal,In Review
14128,Client_770,Japan,APAC,Yuki Tanaka,Thunderbolt Dock,Accessories,299,NGN,26/09/2023,Wire Transfer,In Review
14129,Client_608,Japan,APAC,Yuki Tanaka,Conference Table,Furniture,2100,JPY,27/05/2023,Wire Transfer,Completed
14130,Client_222,Germany,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399 approx,NGN,01/23/2024,Credit Card,Pending
14131,Client_552,Germany,EMEA,Sarah Jenkins,Thunderbolt Dock,Accessories,299,NGN,2024.03.27,Crypto,In Review
14132,Client_488,Germany,EMEA,Sarah Jenkins,MacBook Pro M3,Electronics,2499,GBP,N/A,PayPal,Cancelled
14133,Client_277,Germany,EMEA,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,GBP,N/A,PayPal,Completed
14134,Client_601,Nigeria,Africa,Sarah Jenkins,Enterprise Server,Infrastructure,15200,NGN,04/03/2024,Crypto,Completed
14135,Client_126,UK,EMEA,Michael Chen,Network Switch,Infrastructure,4500 approx,JPY,2023-14-32,Credit Card,Cancelled
14136,Client_785,Japan,APAC,Michael Chen,Electric Standing Desk,Furniture,850,JPY,"Jan 19, 2023",Wire Transfer,Pending
14136,Client_785,Japan,APAC,Michael Chen,Electric Standing Desk,Furniture,850,JPY,"Jan 19, 2023",Wire Transfer,Pending
14137,Client_929,UK,EMEA,Michael Chen,Logitech MX Master,Accessories,99,NGN,01/05/2023,Wire Transfer,In Review
14138,Client_555,Australia,APAC,Michael Chen,MacBook Pro M3,Electronics,2499,EUR,02/11/2023,PayPal,In Review
14139,Client_103,USA,North America,Michael Chen,Logitech MX Master,Accessories,99,USD,2023.04.05,Crypto,Completed
14140,Client_772,Nigeria,Africa,Elena Rodriguez,MacBook Pro M3,Electronics,2499,JPY,09/12/2023,Credit Card,Pending
14141,Client_548,Japan,APAC,Elena Rodriguez,Network Switch,Infrastructure,4500,GBP,01/05/2024,Crypto,Completed
14142,Client_522,Nigeria,Africa,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,09/09/2023,Credit Card,Completed
14143,Client_582,Canada,North America,Michael Chen,Rack Cabinet,Infrastructure,,USD,"Nov 02, 2023",PayPal,Pending
14144,Client_739,Canada,North America,Michael Chen,MacBook Pro M3,Electronics,2499,NGN,2024.05.07,Credit Card,In Review
14145,Client_587,Germany,EMEA,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,2023.08.19,Crypto,Completed
14146,Client_411,UK,EMEA,David Okoro,Logitech MX Master,Accessories,,GBP,2023.04.06,Wire Transfer,Completed
14147,Client_753,Nigeria,Africa,Yuki Tanaka,iPhone 15 Pro,Electronics,999,USD,08/24/2023,Crypto,Pending
14148,Client_218,USA,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399 approx,USD,17/03/2024,PayPal,In Review
14149,Client_507,USA,North America,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,30/03/2024,PayPal,Cancelled
14150,Client_656,Japan,APAC,Elena Rodriguez,Herman Miller Chair,Furniture,1450 approx,USD,2023-14-32,Wire Transfer,Cancelled
14151,Client_641,Australia,APAC,Sarah Jenkins,MacBook Pro M3,Electronics,2499,NGN,24/06/2023,Crypto,Completed
14152,Client_745,UK,EMEA,Michael Chen,Herman Miller Chair,Furniture,1450,EUR,"May 10, 2023",Crypto,Completed
14153,Client_982,USA,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,2023.10.18,Credit Card,Pending
14154,Client_809,Germany,EMEA,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,12/05/2023,Credit Card,Completed
14155,Client_623,Australia,APAC,Michael Chen,Conference Table,Furniture,USD 2100,USD,2024.01.08,Credit Card,Pending
14156,Client_997,Nigeria,Africa,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,USD,2023.07.17,PayPal,Pending
14157,Client_605,Australia,APAC,Sarah Jenkins,Herman Miller Chair,Furniture,1450,EUR,11/10/2023,Credit Card,In Review
14158,Client_351,Canada,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,JPY,2023.09.16,PayPal,Completed
14159,Client_156,USA,North America,David Okoro,Samsung S23 Ultra,Electronics,USD 1199,USD,2023-14-32,Credit Card,Completed
14160,Client_288,Japan,APAC,David Okoro,Electric Standing Desk,Furniture,850,USD,13/04/2024,PayPal,In Review
14161,Client_825,UK,EMEA,Sarah Jenkins,Thunderbolt Dock,Accessories,299,USD,26/02/2023,Crypto,Completed
14162,Client_693,Germany,EMEA,Yuki Tanaka,iPhone 15 Pro,Electronics,999,GBP,01/04/2023,PayPal,Completed
14163,Client_407,Germany,EMEA,Yuki Tanaka,Enterprise Server,Infrastructure,15200,USD,2023-14-32,PayPal,Pending
14164,Client_37,Nigeria,Africa,Sarah Jenkins,Thunderbolt Dock,Accessories,299,JPY,18/02/2024,Crypto,Pending
14165,Client_834,Australia,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,NGN,29/01/2024,PayPal,Cancelled
14166,Client_541,UK,EMEA,Sarah Jenkins,Sony WH-1000XM5,Accessories,,EUR,2023-14-32,Credit Card,In Review
14167,Client_63,UK,EMEA,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,JPY,10/08/2023,Credit Card,In Review
14168,Client_684,Canada,North America,Michael Chen,iPhone 15 Pro,Electronics,999,NGN,29/08/2023,PayPal,Completed
14169,Client_839,UK,EMEA,Michael Chen,Samsung S23 Ultra,Electronics,1199,NGN,11/08/2023,PayPal,Pending
14170,Client_596,USA,North America,Elena Rodriguez,Conference Table,Furniture,2100,USD,2023.11.25,Crypto,In Review
14171,Client_776,Germany,EMEA,David Okoro,Network Switch,Infrastructure,4500,USD,02/08/2023,PayPal,Completed
14172,Client_19,Australia,APAC,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,NGN,08/10/2023,Wire Transfer,Cancelled
14173,Client_137,Nigeria,Africa,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,2023-14-32,PayPal,Pending
14174,Client_635,Japan,APAC,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,28/10/2023,PayPal,Completed
14175,Client_402,Australia,APAC,David Okoro,Conference Table,Furniture,2100,USD,04/11/2023,Crypto,Completed
14176,Client_70,Nigeria,Africa,David Okoro,iPhone 15 Pro,Electronics,999,JPY,27/02/2024,Wire Transfer,Pending
14177,Client_578,Nigeria,Africa,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,12/01/2023,Credit Card,Cancelled
14178,Client_803,Nigeria,Africa,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,03/10/2023,Crypto,In Review
14179,Client_760,UK,EMEA,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,2023.03.18,Crypto,Pending
14180,Client_318,Germany,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,GBP,N/A,Wire Transfer,Pending
14181,Client_413,Germany,EMEA,Elena Rodriguez,Electric Standing Desk,Furniture,850,EUR,27/11/2023,Wire Transfer,Completed
14182,Client_516,USA,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,2024.01.07,PayPal,Completed
14183,Client_518,Canada,North America,Michael Chen,Thunderbolt Dock,Accessories,299 approx,USD,2023.02.11,PayPal,In Review
14184,Client_482,Australia,APAC,David Okoro,Electric Standing Desk,Furniture,850,JPY,"Nov 10, 2023",Wire Transfer,Pending
14185,Client_349,Australia,APAC,Sarah Jenkins,Network Switch,Infrastructure,4500,EUR,2024.02.05,Wire Transfer,Completed
14186,Client_481,UK,EMEA,Michael Chen,Enterprise Server,Infrastructure,15200,USD,11/30/2023,Credit Card,Cancelled
14187,Client_85,USA,North America,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,2023.10.28,Crypto,Completed
14188,Client_588,Germany,EMEA,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,2023.05.23,Wire Transfer,Cancelled
14189,Client_82,UK,EMEA,Yuki Tanaka,iPhone 15 Pro,Electronics,999,USD,2023.03.02,Credit Card,Completed
14190,Client_220,Nigeria,Africa,David Okoro,Rack Cabinet,Infrastructure,1200,GBP,"Sep 09, 2023",Credit Card,In Review
14191,Client_767,Japan,APAC,Michael Chen,Conference Table,Furniture,2100,USD,28/02/2024,Crypto,Completed
14192,Client_272,Germany,EMEA,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,NGN,2023.12.19,PayPal,Cancelled
14193,Client_935,Germany,EMEA,Yuki Tanaka,Conference Table,Furniture,2100,USD,29/01/2024,PayPal,Completed
14194,Client_162,Japan,APAC,Michael Chen,iPhone 15 Pro,Electronics,999,JPY,07/02/2023,Crypto,In Review
14195,Client_397,USA,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,24/07/2023,Credit Card,In Review
14196,Client_982,Nigeria,Africa,Elena Rodriguez,Network Switch,Infrastructure,,USD,26/10/2023,Credit Card,In Review
14197,Client_452,Germany,EMEA,Yuki Tanaka,Enterprise Server,Infrastructure,15200,NGN,"Feb 17, 2023",Crypto,In Review
14198,Client_274,Germany,EMEA,Michael Chen,Conference Table,Furniture,2100,GBP,14/03/2023,Crypto,Cancelled
14199,Client_285,USA,North America,Michael Chen,Conference Table,Furniture,2100,USD,03/30/2024,Credit Card,Pending
14200,Client_953,USA,North America,David Okoro,Enterprise Server,Infrastructure,USD 15200,USD,N/A,PayPal,Completed
14201,Client_890,UK,EMEA,Michael Chen,Conference Table,Furniture,2100,USD,2023.11.16,PayPal,Completed
14202,Client_409,Japan,APAC,David Okoro,Enterprise Server,Infrastructure,15200,USD,N/A,Credit Card,Completed
14203,Client_429,USA,North America,Michael Chen,Logitech MX Master,Accessories,99,USD,18/12/2023,Wire Transfer,Completed
14204,Client_620,Canada,North America,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,USD,2023.08.11,PayPal,In Review
14205,Client_778,Japan,APAC,Michael Chen,Herman Miller Chair,Furniture,1450,NGN,"Nov 27, 2023",Crypto,Completed
14206,Client_905,Japan,APAC,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,USD,"Mar 10, 2023",Crypto,In Review
14207,Client_883,Japan,APAC,Elena Rodriguez,Enterprise Server,Infrastructure,15200,JPY,05/07/2024,PayPal,Cancelled
14208,Client_341,UK,EMEA,Sarah Jenkins,Network Switch,Infrastructure,,GBP,2023-14-32,Wire Transfer,Pending
14209,Client_308,USA,North America,Yuki Tanaka,iPhone 15 Pro,Electronics,999,USD,22/10/2023,PayPal,Completed
14210,Client_992,Australia,APAC,Michael Chen,Samsung S23 Ultra,Electronics,1199,GBP,2023.11.02,Credit Card,Cancelled
14211,Client_301,Australia,APAC,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,GBP,16/02/2024,Credit Card,Completed
14212,Client_37,UK,EMEA,Elena Rodriguez,Herman Miller Chair,Furniture,1450,JPY,25/03/2024,Credit Card,In Review
14213,Client_613,Japan,APAC,Michael Chen,Thunderbolt Dock,Accessories,299,USD,N/A,PayPal,Cancelled
14214,Client_16,USA,North America,Michael Chen,Network Switch,Infrastructure,4500,USD,05/01/2023,Crypto,Pending
14215,Client_878,Australia,APAC,David Okoro,Electric Standing Desk,Furniture,850,USD,21/05/2023,Crypto,Completed
14216,Client_10,Germany,EMEA,Sarah Jenkins,Herman Miller Chair,Furniture,1450,USD,25/04/2024,Crypto,Cancelled
14217,Client_674,USA,North America,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,28/11/2023,Wire Transfer,Completed
14218,Client_976,Germany,EMEA,David Okoro,MacBook Pro M3,Electronics,2499,USD,2023.09.26,Credit Card,In Review
14219,Client_736,Canada,North America,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,2023-14-32,Crypto,In Review
14220,Client_594,Canada,North America,Michael Chen,Thunderbolt Dock,Accessories,299,JPY,2024.01.04,Crypto,Pending
14221,Client_173,UK,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499,JPY,16/01/2023,Wire Transfer,In Review
14222,Client_848,UK,EMEA,Michael Chen,Sony WH-1000XM5,Accessories,399,NGN,09/16/2023,PayPal,Pending
14223,Client_886,USA,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199 approx,USD,2023.04.08,Credit Card,Completed
14224,Client_240,Nigeria,Africa,David Okoro,Rack Cabinet,Infrastructure,,USD,2023.10.14,Wire Transfer,Cancelled
14225,Client_233,Germany,EMEA,Michael Chen,iPhone 15 Pro,Electronics,999,USD,2023-14-32,PayPal,In Review
14226,Client_922,Nigeria,Africa,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,NGN,26/01/2023,PayPal,Cancelled
14227,Client_806,Australia,APAC,Michael Chen,Conference Table,Furniture,2100,NGN,23/06/2023,Wire Transfer,Cancelled
14228,Client_340,USA,North America,Michael Chen,Enterprise Server,Infrastructure,,USD,2023.08.22,Crypto,Completed
14229,Client_468,USA,North America,David Okoro,Conference Table,Furniture,2100,USD,04/18/2023,Credit Card,Completed
14230,Client_145,Australia,APAC,Sarah Jenkins,Conference Table,Furniture,USD 2100,USD,2023.11.21,Wire Transfer,Completed
14231,Client_245,Germany,EMEA,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,13/08/2023,Credit Card,Completed
14232,Client_790,USA,North America,Yuki Tanaka,Rack Cabinet,Infrastructure,1200,USD,2024.04.08,PayPal,Completed
14233,Client_445,USA,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,12/02/2023,Wire Transfer,Completed
14234,Client_465,USA,North America,Michael Chen,Herman Miller Chair,Furniture,1450,USD,2023-14-32,Wire Transfer,Cancelled
14235,Client_138,UK,EMEA,Elena Rodriguez,iPhone 15 Pro,Electronics,999,EUR,2023.11.11,Wire Transfer,Completed
14236,Client_31,Australia,APAC,Michael Chen,Sony WH-1000XM5,Accessories,399,GBP,"Jan 14, 2023",PayPal,Completed
14237,Client_701,USA,North America,Sarah Jenkins,Thunderbolt Dock,Accessories,299,USD,22/03/2024,Crypto,Pending
14238,Client_248,UK,EMEA,David Okoro,Herman Miller Chair,Furniture,1450,USD,01/12/2023,Crypto,Completed
14239,Client_131,Australia,APAC,Sarah Jenkins,Electric Standing Desk,Furniture,850,USD,2023.05.20,Wire Transfer,In Review
14240,Client_447,Germany,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499,EUR,06/11/2023,Credit Card,Completed
14241,Client_439,Australia,APAC,David Okoro,Samsung S23 Ultra,Electronics,1199,JPY,09/01/2023,Crypto,Completed
14242,Client_719,Canada,North America,Michael Chen,Herman Miller Chair,Furniture,1450,NGN,28/07/2023,Wire Transfer,Cancelled
14242,Client_719,Canada,North America,Michael Chen,Herman Miller Chair,Furniture,1450,NGN,28/07/2023,Wire Transfer,Cancelled
14243,Client_610,Nigeria,Africa,Michael Chen,Herman Miller Chair,Furniture,1450,GBP,"Feb 08, 2024",Crypto,In Review
14244,Client_389,Canada,North America,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,USD,2023-14-32,Wire Transfer,Pending
14245,Client_798,Nigeria,Africa,Michael Chen,iPhone 15 Pro,Electronics,999,USD,16/12/2023,Credit Card,In Review
14246,Client_763,USA,North America,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,2023-14-32,Wire Transfer,Completed
14247,Client_318,USA,North America,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,13/03/2023,Credit Card,Cancelled
14248,Client_680,Australia,APAC,David Okoro,Logitech MX Master,Accessories,99,USD,N/A,Credit Card,Pending
14249,Client_68,UK,EMEA,Yuki Tanaka,Enterprise Server,Infrastructure,15200,USD,2024.02.11,Crypto,In Review
14250,Client_675,UK,EMEA,Yuki Tanaka,Rack Cabinet,Infrastructure,1200,USD,02/25/2024,PayPal,Completed
14251,Client_105,Japan,APAC,Elena Rodriguez,Logitech MX Master,Accessories,99,NGN,27/01/2024,Wire Transfer,In Review
14252,Client_492,Germany,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,JPY,"Sep 25, 2023",PayPal,Cancelled
14253,Client_755,Nigeria,Africa,Sarah Jenkins,Electric Standing Desk,Furniture,850,NGN,"Nov 23, 2023",Crypto,Pending
14254,Client_664,Canada,North America,Elena Rodriguez,MacBook Pro M3,Electronics,2499,NGN,20/03/2023,Wire Transfer,Completed
14255,Client_420,Australia,APAC,Yuki Tanaka,Conference Table,Furniture,2100,USD,2024.01.21,PayPal,Cancelled
14256,Client_258,Japan,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,2499,EUR,2023.07.14,PayPal,Cancelled
14257,Client_803,Nigeria,Africa,Sarah Jenkins,Enterprise Server,Infrastructure,15200,NGN,05/03/2024,PayPal,Completed
14258,Client_124,Nigeria,Africa,Michael Chen,Herman Miller Chair,Furniture,1450,USD,12/07/2023,Wire Transfer,In Review
